Gene	sidak	holm-sidak	holm	simes-hochberg	hommel	fdr_bh	fdr_by	fdr_tsbh	fdr_tsbky	log2FC
Ddhd2	0.0403231265766	0.0348405485622	0.0354619232191	0.0354619232191	0.0278839447298	1.36097065081e-05	0.000143833669215	6.01572215398e-06	6.38981143496e-06	0.2678
Dpp8	1.0	1.0	1.0	0.5	0.5	0.483433318729	1.0	0.213685763445	0.226973869437	0.01195
Crb2	1.0	1.0	1.0	0.5	0.5	0.364662867382	1.0	0.16118720038	0.171210669276	-0.028175
Cnksr2	1.0	1.0	1.0	0.5	0.5	0.198467400491	1.0	0.0877259724349	0.0931812353462	-0.0327
F12	1.0	1.0	1.0	0.5	0.5	0.0925544189697	0.978157881251	0.0409106300942	0.0434546684996	-0.077175
Supv3l1	0.999606973713	0.996197812896	1.0	0.5	0.5	0.00123691977193	0.0130723398932	0.000546739613398	0.000580738761567	-0.08345
BC049635	0.00279599931562	0.00253419882017	0.002537415175	0.00253728693853	0.00221797811022	1.36647888917e-06	1.44415805305e-05	6.04006950597e-07	6.4156728335e-07	0.20655
Sergef	1.0	1.0	1.0	0.5	0.5	0.448091492457	1.0	0.198064074091	0.210380741179	0.013375
Prss21	0.829249098912	0.740799721504	1.0	0.5	0.5	0.000342498468483	0.00361968212855	0.000151390158438	0.000160804395676	0.163775
Dapk1	0.950505411171	0.893783627187	1.0	0.5	0.5	0.000540179180926	0.00570886327193	0.000238768401352	0.000253616277849	0.127525
Upk3b	0.049391773363	0.0425239112468	0.0434544804152	0.0434498405689	0.0337664813647	1.63081783425e-05	0.000172352366879	7.20849268039e-06	7.65675471356e-06	0.18145
Snx26	1.0	1.0	1.0	0.5	0.5	0.469468025043	1.0	0.2075128657	0.220417108405	0.000625
Klhdc1	0.999999980251	0.999993678614	1.0	0.5	0.5	0.00249382483643	0.0263558935961	0.00110231306661	0.00117086069763	0.11965
Bcas1	1.06082911144e-06	1.03449545386e-06	1.03449664883e-06	1.03449664883e-06	1.00320715785e-06	1.95152489271e-09	2.06246171227e-08	8.62607251971e-10	9.16248713194e-10	-0.32445
Cdk3	1.0	0.999999999961	1.0	0.5	0.5	0.00474167839016	0.0501122489809	0.0020959026355	0.00222623689792	-0.100125
Zik1	1.0	1.0	1.0	0.5	0.5	0.292778311589	1.0	0.129413001976	0.137460583899	0.022025
Med23	1.0	1.0	1.0	0.5	0.5	0.0703045854877	0.743011356437	0.0310758246103	0.0330082830229	0.054675
Rmnd5a	1.0	1.0	1.0	0.5	0.5	0.26100893036	1.0	0.115370394197	0.122544732823	0.01945
Fam160b2	1.0	1.0	1.0	0.5	0.5	0.0236916362268	0.250384162668	0.010472106862	0.0111233176104	0.0473
2810030E01Rik	0.998904807791	0.992381878911	1.0	0.5	0.5	0.00109621482197	0.0115853049438	0.000484545628235	0.000514677226907	0.1511
Zfp598	1.0	1.0	1.0	0.5	0.5	0.00633362640732	0.066936691475	0.00279957078213	0.00297366283528	0.081
Safb2	1.11741931486e-07	1.10037705836e-07	1.10037376882e-07	1.10037376882e-07	1.07765082787e-07	3.34555680998e-10	3.53573907901e-09	1.47879311043e-10	1.57075225303e-10	0.2234
Rbbp8	1.0	1.0	1.0	0.5	0.5	0.311460272791	1.0	0.137670747124	0.146231839124	-0.013025
Clspn	0.291486145298	0.24405336604	0.279782287517	0.27973157854	0.179109272396	8.37105828025e-05	0.000884692132737	3.70015038301e-05	3.93024521799e-05	0.167825
Rbm12b	1.0	1.0	1.0	0.5	0.5	0.382681615305	1.0	0.169151793959	0.179670543223	0.011525
Lrrc27	1.0	1.0	1.0	0.5	0.5	0.26100893036	1.0	0.115370394197	0.122544732823	-0.03515
Afap1	1.0	1.0	1.0	0.5	0.5	0.0127128398393	0.134355167698	0.00561929180585	0.00596872896027	0.08215
1700019B03Rik	1.0	1.0	1.0	0.5	0.5	0.128087296525	1.0	0.0566167673705	0.0601374960967	-0.04205
Gm711	1.0	1.0	1.0	0.5	0.5	0.108273480262	1.0	0.0478587230014	0.0508348304109	-0.04645
Gm443	1.0	1.0	1.0	0.5	0.5	0.450991336934	1.0	0.199345854756	0.211742229716	0.013175
Spata20	1.0	1.0	1.0	0.5	0.5	0.270635440558	1.0	0.119625475718	0.127064417719	0.0341875
BC050777	1.0	1.0	1.0	0.5	0.5	0.0273835036671	0.289401524276	0.0121039751714	0.0128566640843	0.090425
Zc3hc1	0.501654841077	0.424476079116	0.55246567495	0.5	0.311415842064	0.000153984517234	0.00162737955464	6.80637801512e-05	7.22963444096e-05	0.119875
Trrap	1.0	1.0	1.0	0.5	0.5	0.30285355524	1.0	0.133866431328	0.142190950939	-0.02865
Pank4	1.0	1.0	1.0	0.5	0.5	0.00910857144094	0.0962635932577	0.00402614376553	0.00427651058564	0.06945
Cyth4	1.0	0.999999999961	1.0	0.5	0.5	0.00474167839016	0.0501122489809	0.0020959026355	0.00222623689792	-0.105525
Tnc	0.0673809319741	0.0576164532312	0.0593428303001	0.0593300505369	0.0451988274069	2.13604070401e-05	0.000225746655056	9.44166384282e-06	1.00287962182e-05	0.2111
Mup21	1.0	1.0	1.0	0.5	0.5	0.00700552656817	0.0740376429484	0.00309656210082	0.00328912263805	0.38235
Zfp618	1.0	1.0	1.0	0.5	0.5	0.0419501141639	0.443348197154	0.0185426651917	0.0196957457549	0.07915
Vmn2r43	1.0	1.0	1.0	0.5	0.5	0.096318066017	1.0	0.0425742262128	0.045221715785	-0.0455416666667
Vmn2r81	0.999999999968	0.99999988491	1.0	0.5	0.5	0.00325811354156	0.0344332499104	0.00144014169596	0.00152969729008	-0.1138
Astn2	1.0	1.0	1.0	0.5	0.5	0.109053932751	1.0	0.0482036962983	0.0512012559639	0.062125
Muc2	1.0	1.0	1.0	0.5	0.5	0.470899349303	1.0	0.208145535409	0.221089120849	-0.0022
Muc5ac	0.999858688364	0.998077996036	1.0	0.5	0.5	0.00137692249712	0.0145519534067	0.00060862320325	0.000646470598901	0.127325
Negr1	2.05802774822e-09	2.05020433963e-09	2.05006677351e-09	2.05006677351e-09	2.03140495469e-09	2.42417510264e-11	2.56198030151e-10	1.07152669761e-11	1.13815987009e-11	-0.38825
Topors	1.0	1.0	1.0	0.5	0.5	0.123700416438	1.0	0.0546776916299	0.0580778384159	-0.05005
Ece2	0.823354445981	0.734350727732	1.0	0.5	0.5	0.000336895918172	0.00356047178719	0.000148913735746	0.000158173975981	-0.1167125
Tnn	1.0	1.0	1.0	0.5	0.5	0.0415623776366	0.439250418309	0.0183712790405	0.0195137019103	0.09415
Pkhd1l1	0.252445217419	0.21148793437	0.237605987931	0.237590219025	0.156079855811	7.25764043239e-05	0.000767020988005	3.20800072424e-05	3.40749110188e-05	0.144825
Fmr1nb	1.0	1.0	1.0	0.5	0.5	0.0257571910296	0.272213900589	0.011385117277	0.0120931038208	0.071475
Psors1c2	0.973218050918	0.930951129056	1.0	0.5	0.5	0.000633373067468	0.00669377934206	0.000279961687008	0.000297371178921	0.1403
Slc26a11	1.0	1.0	1.0	0.5	0.5	0.101682333916	1.0	0.0449453240186	0.0477402609381	-0.047875
Amigo2	1.0	1.0	1.0	0.5	0.5	0.140364290547	1.0	0.0620434078993	0.0659015937092	-0.0547375
Siglecg	1.0	1.0	1.0	0.5	0.5	0.121865638564	1.0	0.0538666885492	0.0572164028931	0.04225
Paqr7	1.0	0.999999998307	1.0	0.5	0.5	0.00404227393324	0.0427206193933	0.00178675394933	0.00189786371854	-0.155875
Paqr8	1.0	1.0	1.0	0.5	0.5	0.0529463622289	0.559561629518	0.0234031941866	0.0248585280371	-0.053625
Ifne	0.999999997718	0.999998388463	1.0	0.5	0.5	0.00275665923766	0.0291336490387	0.00121849035004	0.0012942624963	0.1088
Bai3	1.0	1.0	1.0	0.5	0.5	0.159225326551	1.0	0.0703803071607	0.0747569252668	-0.035875
Trnp1	0.73968604886	0.64669950896	1.0	0.5	0.466619586902	0.000271271172843	0.00286691914472	0.000119906480219	0.00012736289656	0.17435
Rtp2	1.0	1.0	1.0	0.5	0.5	0.448091492457	1.0	0.198064074091	0.210380741179	0.004275
Lrsam1	0.340353163972	0.285201876058	0.335751921711	0.335712149138	0.209109494694	9.84516035335e-05	0.00104048205359	4.35172861455e-05	4.62234201503e-05	-0.134525
Rap2a	1.0	1.0	1.0	0.5	0.5	0.274820557213	1.0	0.121475368584	0.129029346665	-0.01665
Eif4e2	0.924731900871	0.856699038579	1.0	0.5	0.5	0.000474480779336	0.00501453219605	0.000209728588503	0.00022277061652	-0.076875
Zer1	1.0	1.0	1.0	0.5	0.5	0.0177202636079	0.187275936675	0.00783265842631	0.00831973437228	-0.067
Snx32	1.0	1.0	1.0	0.5	0.5	0.289982160668	1.0	0.128177055629	0.1361477799	-0.01815
Efcab4a	1.0	1.0	1.0	0.5	0.5	0.373607210866	1.0	0.165140752591	0.175410074181	0.0063
Mrps10	1.0	1.0	1.0	0.5	0.5	0.398819213044	1.0	0.176284887107	0.187247209664	-0.0126
Wdtc1	1.0	1.0	1.0	0.5	0.5	0.034174446598	0.361171348158	0.0151056876485	0.0160450388496	0.13095
4833442J19Rik	1.0	1.0	1.0	0.5	0.5	0.01029193746	0.108769952337	0.00454921170775	0.00483210564686	0.2317
H1fx	1.0	1.0	1.0	0.5	0.5	0.173394479509	1.0	0.076643314177	0.081409399039	0.047225
Gtf2a2	1.0	1.0	1.0	0.5	0.5	0.0215102037917	0.227329776367	0.0095078765592	0.01009912639	0.11555
Crls1	1.0	1.0	1.0	0.5	0.5	0.0622441200394	0.657824631778	0.0275129615508	0.0292238623771	0.0621
Cst13	0.632205739248	0.542861109264	0.782750086488	0.5	0.396535686557	0.000210504359368	0.00222470737157	9.30465133396e-05	9.88326355012e-05	0.11505
Cox6b2	0.999999999704	0.999999549343	1.0	0.5	0.5	0.0030004688784	0.0317103420185	0.00132625836518	0.00140873209411	0.13575
4930503B20Rik	0.0359716131168	0.0311718716044	0.0316680263328	0.0316579591421	0.0250354255013	1.23381078559e-05	0.000130394826885	5.45365388464e-06	5.79279080091e-06	0.215725
Spaca4	1.0	1.0	1.0	0.5	0.5	0.390162016233	1.0	0.172458258618	0.183182621265	-0.003425
4930578I06Rik	1.0	1.0	1.0	0.5	0.5	0.137507494308	1.0	0.0607806552882	0.0645603164913	0.065225
Jazf1	1.0	1.0	1.0	0.5	0.5	0.0173321275415	0.183173935316	0.00766109567203	0.00813750294253	0.107475
BC026590	0.00112408268262	0.00103279878847	0.00103333246563	0.00103333246563	0.00092335415984	6.33642201691e-07	6.69662367694e-06	2.8008064892e-07	2.97497538512e-07	-0.2822
Cypt3	1.0	1.0	1.0	0.5	0.5	0.0262699031597	0.277632479372	0.0116117447739	0.0123338242088	-0.089225
Mrps26	1.0	1.0	1.0	0.5	0.5	0.029370214496	0.310398002636	0.0129821352066	0.0137894327347	0.093975
BC048507	0.0306095885118	0.0266166212482	0.0269772379779	0.0269758141516	0.0215112494498	1.07456436327e-05	0.000113564928887	4.74975756616e-06	5.04512250278e-06	0.190875
1700001K19Rik	0.117396334871	0.0993750816207	0.104666103537	0.104660384078	0.0758343096613	3.53163666245e-05	0.00037323968683	1.56104357559e-05	1.65811748522e-05	0.187475
Arl5a	0.882467947292	0.802512779379	1.0	0.5	0.5	0.000404173197625	0.00427148917414	0.000178651439511	0.000189760926758	0.148025
4930455F23Rik	1.0	1.0	1.0	0.5	0.5	0.273411488256	1.0	0.120852536098	0.128367783175	-0.055025
RP23-244H7.9	3.66588672743e-05	3.48892523588e-05	3.48898608725e-05	3.48898608725e-05	3.29606765538e-05	3.47483782844e-08	3.67236923509e-07	1.53593752323e-08	1.63145020633e-08	0.27095
Gpr137	1.0	1.0	1.0	0.5	0.5	0.0181072538563	0.191365828499	0.00800371470948	0.00850142783588	-0.08375
Rnaseh2b	0.999999999968	0.99999988491	1.0	0.5	0.5	0.00325811354156	0.0344332499104	0.00144014169596	0.00152969729008	-0.11335
Stk35	0.182876908819	0.153691097937	0.166870081779	0.166870081779	0.114718556221	5.30629301551e-05	0.000560793573244	2.34547191961e-05	2.4913257143e-05	-0.096625
Sec24b	1.0	1.0	1.0	0.5	0.5	0.390162016233	1.0	0.172458258618	0.183182621265	0.008725
Zfp790	1.0	1.0	1.0	0.5	0.5	0.0101771549709	0.107556877935	0.00449847589191	0.00477821481084	0.091225
Spag1	1.0	1.0	1.0	0.5	0.5	0.425113745926	1.0	0.187907518637	0.199592597625	0.012175
Olfr70	1.0	1.0	1.0	0.5	0.5	0.478069521263	1.0	0.211314873578	0.224455545154	-0.003875
Zfp229	1.0	1.0	1.0	0.5	0.5	0.284272940136	1.0	0.125653482882	0.133467278111	-0.03995
Zkscan6	0.00138687781028	0.00127064811207	0.00127145602855	0.00127139246529	0.00113053626575	7.56415693307e-07	7.99415068613e-06	3.34348623986e-07	3.5514018203e-07	0.2383
Ttc9c	1.0	1.0	1.0	0.5	0.5	0.0273835036671	0.289401524276	0.0121039751714	0.0128566640843	-0.096125
4931428F04Rik	1.0	1.0	1.0	0.5	0.5	0.280166002818	1.0	0.123838146615	0.131539054676	-0.006225
Ddx42	0.999999620365	0.999958832993	1.0	0.5	0.5	0.00213200383099	0.0225320019655	0.000942382017626	0.00100098429385	0.1284
Bsx	1.0	1.0	1.0	0.5	0.5	0.209208890103	1.0	0.0924738938527	0.0982244075192	-0.031975
Ankfy1	0.000162398389711	0.000152774524951	0.000152786194518	0.000152778756047	0.000141286318338	1.24932602883e-07	1.32034549507e-06	5.5222339032e-08	5.86563548615e-08	-0.1667
Slitrk5	0.99970430771	0.996840902367	1.0	0.5	0.5	0.001274933939	0.0134740911821	0.000563542522913	0.000598586564476	0.1436
Slitrk4	0.999997559879	0.999865816589	1.0	0.5	0.5	0.00190412063093	0.0201236269725	0.000841653760609	0.000893992223404	0.11
Slitrk3	1.0	1.0	1.0	0.5	0.5	0.251724572793	1.0	0.111266549969	0.118185689951	0.034525
Slitrk2	0.0007542912952	0.000696307689044	0.000696550211301	0.000696515651628	0.00062694702968	4.48885129348e-07	4.74402553585e-06	1.98414875118e-07	2.10753356861e-07	-0.1878625
Slitrk1	0.718891719854	0.62618327426	0.983961045094	0.5	0.453580323071	0.000258409160727	0.00273098745545	0.000114221251725	0.000121324130621	0.23565
Grwd1	1.0	1.0	1.0	0.5	0.5	0.0242057921678	0.255818000312	0.0106993725479	0.0113647158734	0.0581
Oog1	0.917302941955	0.84654586599	1.0	0.5	0.5	0.000459603352527	0.00485730067271	0.000203152512377	0.000215785605352	0.113925
Tbx10	0.190209433088	0.159727233699	0.17402787726	0.174008551566	0.119084928337	5.51187550017e-05	0.00058252048049	2.43634288047e-05	2.58784751001e-05	-0.20545
Gm13280	1.0	1.0	1.0	0.5	0.5	0.180081197818	1.0	0.0795989575954	0.0845488399289	-0.043225
Ifna14	1.0	1.0	1.0	0.5	0.5	0.278793746687	1.0	0.123231586025	0.130894774954	0.05215
Ifna7	1.0	1.0	1.0	0.5	0.5	0.094047806493	0.993940690889	0.0415707328233	0.0441558198924	0.0584
Galp	1.0	1.0	1.0	0.5	0.5	0.397522069232	1.0	0.175711527442	0.186638195476	0.002275
Vps37d	1.0	1.0	1.0	0.5	0.5	0.122770840633	1.0	0.0542668032863	0.0576413988714	-0.048825
Trim50	0.0590244992786	0.0506417755886	0.0519690035242	0.0519662171319	0.0398899927324	1.90691829666e-05	0.00020153193997	8.42890376525e-06	8.95305738609e-06	0.2193
Psg22	1.0	1.0	1.0	0.5	0.5	0.120039625722	1.0	0.0530595597622	0.0563590825879	-0.037375
Zfyve1	1.0	0.999999999981	1.0	0.5	0.5	0.00487229276546	0.0514926420732	0.00215363641474	0.00228756086758	-0.081125
Sgpp2	0.924797617994	0.856712082071	1.0	0.5	0.5	0.000474480779336	0.00501453219605	0.000209728588503	0.00022277061652	-0.1626
Glt8d4	0.00488673527638	0.00439006923121	0.00439973338731	0.00439973338731	0.00378094375538	2.20166915019e-06	2.32682572604e-05	9.73175275649e-07	1.03369243881e-06	0.223375
Chfr	1.0	1.0	1.0	0.5	0.5	0.0548196166773	0.579359048407	0.0242312045687	0.0257380284649	-0.049325
Tmem39b	1.0	1.0	1.0	0.5	0.5	0.0403902789354	0.426863137454	0.0178531914448	0.0189633968997	0.086075
1700007G11Rik	1.0	1.0	1.0	0.5	0.5	0.129986664502	1.0	0.0574563203767	0.0610292569299	-0.041975
Zdhhc19	0.000141163852673	0.000132966368729	0.000132975210169	0.000132975210169	0.00012323774705	1.11248083448e-07	1.17572116826e-06	4.91735482896e-08	5.22314184591e-08	-0.2976
1700016K19Rik	1.0	1.0	1.0	0.5	0.5	0.0252412062041	0.266760734449	0.011157043193	0.0118508468892	-0.072875
BC049730	1.0	1.0	1.0	0.5	0.5	0.0538541634133	0.569155692049	0.0238044577769	0.0252847443104	0.06655
BC049715	1.0	1.0	1.0	0.5	0.5	0.10010383231	1.0	0.0442475994149	0.0469991481444	0.0648
Ankrd45	1.0	1.0	1.0	0.5	0.5	0.0114457720498	0.12096420962	0.00505922625504	0.00537383558432	0.090925
Rhox11	1.0	1.0	1.0	0.5	0.5	0.0106735735777	0.112803259233	0.00471790137394	0.00501128532478	0.080575
Odf3l1	1.0	1.0	1.0	0.5	0.5	0.0309108325598	0.326679966456	0.0136631146393	0.0145127590545	0.0743
Cdkn3	0.999999999994	0.999999956715	1.0	0.5	0.5	0.00344198341737	0.0363764717483	0.00152141531378	0.00161602492942	-0.1061
Ms4a5	0.999999985324	0.999994757249	1.0	0.5	0.5	0.00252898296266	0.0267274609253	0.00111785355742	0.00118736757798	0.1307
Gm5622	1.0	1.0	1.0	0.5	0.5	0.414903397242	1.0	0.183394370559	0.194798798234	0.019425
AA467197	9.6358315671e-07	9.40237216862e-07	9.40237380082e-07	9.40237380082e-07	9.12389936439e-07	1.81557320181e-09	1.91878168121e-08	8.02514288298e-10	8.52418852604e-10	-0.28915
Adam3	1.0	1.0	1.0	0.5	0.5	0.226959900345	1.0	0.100320142815	0.106558577559	0.040625
1700029F12Rik	0.00675839304935	0.00603781482636	0.00605611519453	0.00605518343672	0.00515479480403	2.89924470222e-06	3.06405581357e-05	1.28151555469e-06	1.36120694006e-06	-0.191025
Ccdc109b	0.000838540061028	0.00077319961575	0.000773498672859	0.000773498672859	0.000694696478441	4.91467990274e-07	5.19406089326e-06	2.17237225159e-07	2.30746179742e-07	-0.179325
1700093K21Rik	1.0	1.0	1.0	0.5	0.5	0.0684948014674	0.723884722371	0.0302758692389	0.0321585822141	0.063225
Ccnb3	1.0	1.0	1.0	0.5	0.5	0.0746474657006	0.788908921944	0.0329954516569	0.0350472825876	0.0515
Teddm1	1.0	1.0	1.0	0.5	0.5	0.223071840405	1.0	0.0986015540784	0.104733117925	0.026725
Nfasc	1.0	1.0	1.0	0.5	0.5	0.390162016233	1.0	0.172458258618	0.183182621265	0.014975
Nrcam	1.0	1.0	1.0	0.5	0.5	0.0896313245796	0.947265268591	0.0396185725711	0.0420822640361	-0.046
Ccdc50	1.0	0.999999999999	1.0	0.5	0.5	0.00534214529246	0.0564582607592	0.00236131923686	0.00250815850118	0.1137
Mphosph10	1.0	1.0	1.0	0.5	0.5	0.0125711680983	0.132857915254	0.00555667048258	0.00590221351336	0.163275
Il8ra	1.0	1.0	1.0	0.5	0.5	0.280166002818	1.0	0.123838146615	0.131539054676	0.0182
Dppa1	0.00115418308258	0.00106008625602	0.00106064851734	0.00106059562508	0.000947141724428	6.47196077964e-07	6.83986730642e-06	2.86071693159e-07	3.03861137429e-07	0.214575
Pramel7	1.0	1.0	1.0	0.5	0.5	0.45966948976	1.0	0.203181746161	0.215816657047	0.0127
Pramel6	1.0	1.0	1.0	0.5	0.5	0.242569458702	1.0	0.107219833559	0.113887327406	-0.027925
Lcn10	1.0	1.0	1.0	0.5	0.5	0.104122058887	1.0	0.0460237240231	0.0488857215335	0.060175
Xylt1	0.0266351872681	0.0232257241741	0.0234996771541	0.0234996771541	0.0188877758711	9.52637976273e-06	0.000100679184727	4.21082216223e-06	4.47267325752e-06	0.178425
Adamts12	1.0	1.0	1.0	0.5	0.5	0.289982160668	1.0	0.128177055629	0.1361477799	-0.007575
Prr3	1.0	1.0	1.0	0.5	0.5	0.301544871786	1.0	0.133287970945	0.141576518843	0.0219
Atg4c	1.0	1.0	1.0	0.5	0.5	0.144029787312	1.0	0.0636636199208	0.0676225590458	0.0507
Dlg1	1.0	1.0	1.0	0.5	0.5	0.329329489852	1.0	0.145569245514	0.154621507735	-0.00685
Ankrd26	1.0	1.0	1.0	0.5	0.5	0.0860336677422	0.909243568182	0.0380283469534	0.0403931498157	0.041025
Zbtb41	0.947737011702	0.88949763282	1.0	0.5	0.5	0.000532563912459	0.00562838159475	0.000235402322943	0.00025004087896	0.145675
Bbs9	0.999744054807	0.997128655428	1.0	0.5	0.5	0.00129425278046	0.0136782616285	0.000572081779985	0.000607656837519	-0.116
Gm5188	1.0	1.0	1.0	0.5	0.5	0.0627889076096	0.663582198638	0.0277537669387	0.0294796423121	0.079525
Atpaf1	1.0	0.999999999993	1.0	0.5	0.5	0.00506039988374	0.0534806450482	0.00223678296592	0.00237587790914	-0.1879
Ireb2	1.0	1.0	1.0	0.5	0.5	0.210426808876	1.0	0.0930122347009	0.0987962252361	0.01975
Mast4	0.999999999998	0.999999979686	1.0	0.5	0.5	0.00358140136698	0.0378499050832	0.00158304042286	0.00168148221229	0.109725
Arhgap15	1.0	1.0	1.0	0.5	0.5	0.364662867382	1.0	0.16118720038	0.171210669276	0.0036
Slc36a3	0.281377817743	0.2356563653	0.268735774089	0.268670933896	0.173032352692	8.08805682921e-05	0.000854783231268	3.57505891997e-05	3.79737490908e-05	0.21245
Grit	0.999999995686	0.999997601626	1.0	0.5	0.5	0.00268511366634	0.0283775223704	0.00118686598854	0.00126067156548	-0.120525
Adam30	1.0	1.0	1.0	0.5	0.5	0.0139410283955	0.147335232068	0.00616217207316	0.00654536838128	0.088175
Adam29	1.0	1.0	1.0	0.5	0.5	0.0838873168197	0.886559939522	0.0370796232769	0.0393854295052	-0.0519
Pcyt1b	1.0	1.0	1.0	0.5	0.5	0.00593004175826	0.0626714223542	0.00262117949111	0.00278417823441	-0.108925
Ubp1	0.900654639461	0.825138789244	1.0	0.5	0.5	0.000431326056072	0.00455845313311	0.000190653465565	0.000202509301992	0.094
Mfn1	1.0	1.0	1.0	0.5	0.5	0.00601067669871	0.0635236096768	0.00265682150862	0.00282203666025	0.108925
Sox21	0.000307657176999	0.000287045386048	0.000287086588871	0.000287086588871	0.000263128648609	2.10180676504e-07	2.22128654145e-06	9.29034399992e-08	9.8680665107e-08	0.193075
Aard	1.0	1.0	1.0	0.5	0.5	0.372147087215	1.0	0.16449535306	0.174724540309	-0.036
Cyp26b1	1.0	1.0	1.0	0.5	0.5	0.110683088803	1.0	0.0489238110302	0.0519661512219	0.0575
Srgap2	0.00420013538467	0.00378349029556	0.00379066543354	0.0037904726617	0.0032711453286	1.9366594675e-06	2.04675124378e-05	8.56036480756e-07	9.09269336825e-07	-0.250175
Ankrd23	1.8156563657e-06	1.76468098922e-06	1.76468208965e-06	1.76468208965e-06	1.7066382605e-06	2.9415564448e-09	3.10877281891e-08	1.3002180658e-09	1.38107247179e-09	0.3462
Prr5	1.0	1.0	1.0	0.5	0.5	0.434172935785	1.0	0.191911834902	0.203845923361	-0.01295
Gphb5	1.36834268627e-06	1.33262065594e-06	1.33262246962e-06	1.33262246962e-06	1.29031997869e-06	2.38862846686e-09	2.52441297375e-08	1.05581447896e-09	1.12147058295e-09	0.336
Aoc2	3.41719866848e-08	3.38010623935e-08	3.38018151567e-08	3.38018151567e-08	3.3218026804e-08	1.407920905e-10	1.48795589096e-09	6.22325027671e-11	6.61024474915e-11	0.450275
Cpeb2	1.0	1.0	1.0	0.5	0.5	0.171132494686	1.0	0.0756434783465	0.0803473881517	0.0546625
Hyal5	0.732826142809	0.639934854798	1.0	0.5	0.462214826487	0.000266698063639	0.00281858841282	0.000117885088036	0.000125215803567	0.1432
Mgat4b	1.0	1.0	1.0	0.5	0.5	0.0299619387061	0.316651617602	0.0132436873891	0.0140672496092	0.06805
Mgat4a	0.0893020523627	0.0759390865465	0.078977116681	0.0789728323631	0.0586865869749	2.74967071239e-05	0.000290597910733	1.2154013028e-05	1.29098135584e-05	-0.226425
H2-M10.6	0.00265359075534	0.00240826494187	0.00241116932871	0.00241116932871	0.00210924074119	1.3104072123e-06	1.38489891313e-05	5.79222314094e-07	6.15241407639e-07	0.2217
H2-M10.3	1.0	1.0	1.0	0.5	0.5	0.0548196166773	0.579359048407	0.0242312045687	0.0257380284649	0.0939
H2-M10.5	1.05272534553e-05	1.01159819623e-05	1.01160342109e-05	1.01155520587e-05	9.66473980061e-06	1.23037882777e-08	1.30032121719e-07	5.43848404635e-09	5.77667762219e-09	-0.3586
H2-M10.4	1.0	1.0	1.0	0.5	0.5	0.246467277316	1.0	0.108942735796	0.115717368776	-0.060175
H2-M10.2	0.00627222676989	0.00561052026217	0.00562631753807	0.00562543374818	0.0048006813591	2.71909201295e-06	2.87366212432e-05	1.20188499666e-06	1.27662453461e-06	0.2638
H2-M11	2.12644460784e-06	2.0643089359e-06	2.06431220769e-06	2.06431220769e-06	1.99477461021e-06	3.3277747169e-09	3.51694614109e-08	1.47093312232e-09	1.56240348947e-09	0.256825
Pdk1	1.0	1.0	1.0	0.5	0.5	0.0150919570677	0.159498778271	0.00667090215535	0.00708573397884	0.129575
6330442E10Rik	1.0	1.0	1.0	0.5	0.5	0.482158207942	1.0	0.213122142752	0.226375199842	0.0010125
Gpr68	3.53815929888e-08	3.49878159778e-08	3.49883027485e-08	3.49883027485e-08	3.43854752453e-08	1.44458574637e-10	1.52670499009e-09	6.38531512239e-11	6.78238764033e-11	0.304175
Wdr82	0.9963101294	0.98257693168	1.0	0.5	0.5	0.00092506940589	0.00977656107779	0.00040889643841	0.000434323772107	0.12455
Dirc2	0.00452812314055	0.00407424771749	0.00408256965291	0.00408256965291	0.00351490518969	2.06763431339e-06	2.18517151499e-05	9.13929594145e-07	9.70762548857e-07	0.217725
Pddc1	1.0	1.0	1.0	0.5	0.5	0.0158013586541	0.166996062144	0.0069844697431	0.00741880085037	-0.06025
Klhdc5	0.725784950583	0.633093429124	1.0	0.5	0.457812733265	0.000262550903957	0.00277475931235	0.000116051972799	0.000123268695571	-0.0882625
